date,signal,edge_prob,cover_prob,stake,pl,clv,bankroll
2013-02-09,-1,-0.16548887,0.3583456,1.5342557298512052,0.11245910751074553,,154.30307248142827
2013-02-09,-1,-0.081900954,0.4419335,0.4457707753184408,0.032674463957548146,,154.33574694538584
2013-02-09,-1,-0.07747397,0.4463605,0.3881226308868023,0.02844892401248217,,154.36419586939832
2013-02-09,-1,-0.123648226,0.40018624,0.9894053275716594,0.07252222555875779,,154.43671809495706
2013-02-09,-1,-0.08149904,0.44233543,0.4405367714852204,0.032290817745029926,,154.4690089127021
2013-02-09,-1,-0.10556841,0.41826606,0.7539692150605406,0.05526504047960043,,154.52427395318168
2013-02-09,-1,-0.076623976,0.4472105,0.37705351247419716,0.027637570889666677,,154.55191152407136
2013-02-10,-1,-0.13413328,0.3897012,1.1259419869609726,0.08253019917011262,,154.63444172324148
2013-02-10,-1,-0.0627186,0.46111587,0.19597746422434775,-0.015802985057234764,-1.5,154.61863873818425
2013-02-10,-1,-0.10952893,0.41430554,0.8055429139962587,0.05904533084481955,,154.67768406902906
2013-02-10,-1,-0.10613406,0.4177004,0.7613349526031922,0.05580494021996856,,154.733489009249
2013-02-10,-1,-0.107987374,0.4158471,0.7854693307741558,-0.06333769112825394,1.0,154.67015131812076
2013-02-10,-1,-0.12656775,0.39726672,1.027423393616393,0.07530890426784755,-1.0,154.7454602223886
2013-02-10,-1,-0.047751486,0.47608298,0.0010748121140838438,7.878244072344387e-05,-0.0,154.74553900482934
2013-02-10,-1,-0.16744602,0.35638845,1.5597420123963768,0.11432722149789333,,154.85986622632723
2013-02-10,-1,-0.10501495,0.41881952,0.746761845702791,0.054736748937517406,,154.91460297526476
2013-02-10,-1,-0.08915746,0.434677,0.5402651628630633,-0.04356522485613823,0.5,154.87103775040862
2013-02-10,-1,-0.11358479,0.41024968,0.8583585188673716,0.06291665142774581,,154.93395440183636
2013-02-10,-1,-0.09836313,0.42547134,0.6601422098960503,0.048387633372098206,,154.98234203520846
2013-02-10,-1,-0.14717871,0.37665576,1.295820508288901,0.09498209132999182,,155.07732412653846
2013-02-10,-1,-0.16861966,0.3552148,1.5750250042236167,0.11544744649529458,,155.19277157303375
2013-02-10,-1,-0.17666155,0.34717292,1.6797470290536867,0.1231234454959631,,155.31589501852972
2013-02-10,-1,-0.066794425,0.45704004,0.24905268111852263,0.01825526325032115,,155.33415028178004
2013-02-11,-1,-0.082249105,0.44158536,0.45030418010730944,-0.036311063915491104,-0.0,155.29783921786455
2013-02-11,-1,-0.20166835,0.32216612,2.00538694321783,0.1469924612045288,-0.0,155.44483167906907
2013-02-11,-1,-0.09253922,0.43129525,0.5843023748945786,-0.0471162423491478,1.0,155.39771543671992
2013-02-11,-1,-0.17052093,0.35331354,1.599783292061179,0.11726219934225082,,155.51497763606216
2013-02-11,-1,-0.16535869,0.35847577,1.532560709809183,0.11233486457169056,,155.62731250063388
2013-02-11,-1,-0.2026253,0.32120916,2.017847950737442,0.1479058381319046,,155.77521833876577
2013-02-12,-1,-0.09600571,0.42782876,0.6294432671878522,0.046137437637895344,,155.82135577640366
2013-02-12,-1,-0.17505538,0.34877908,1.6588313410257518,0.12159035061299801,0.5,155.94294612701665
2013-02-12,-1,-0.11682314,0.40701133,0.9005287141379645,-0.07261570543050766,0.5,155.87033042158615
